Sequential;0;0;3.262895;0.000000;0.000001;3.263194;
OMP+MPI;1;1;3.078446;0.005477;0.000032;3.254770;
OMP+MPI;1;2;3.781543;0.005829;0.000023;3.967191;
OMP+MPI;1;4;4.540138;0.007464;0.000198;4.748362;
OMP+MPI;1;8;5.637653;0.010701;0.000528;5.921698;
OMP+MPI;2;1;3.106211;0.005577;0.000418;3.282305;
OMP+MPI;2;2;3.752886;0.006186;0.000156;3.945070;
OMP+MPI;2;4;4.379834;0.007410;0.000283;4.587418;
OMP+MPI;2;8;5.674548;0.010807;0.001040;5.946767;
OMP+MPI;4;1;3.119614;0.005560;0.000479;3.296498;
OMP+MPI;4;2;3.844661;0.005847;0.000470;4.035119;
OMP+MPI;4;4;4.429888;0.007435;0.000408;4.642668;
OMP+MPI;4;8;5.660333;0.010811;0.000704;5.934977;
OMP+MPI;8;1;3.134353;0.005517;0.001425;3.316820;
OMP+MPI;8;2;3.728079;0.005973;0.000567;3.913660;
OMP+MPI;8;4;4.357640;0.007745;0.000914;4.564257;
OMP+MPI;8;8;5.781458;0.010869;0.000802;6.082436;
OMP+MPI;16;1;3.079292;0.005602;0.002110;3.257860;
OMP+MPI;16;2;3.726509;0.005881;0.000935;3.911971;
OMP+MPI;16;4;4.378521;0.007330;0.000873;4.585106;
OMP+MPI;16;8;5.612677;0.025484;0.000844;5.900363;
Sequential;0;0;3.101726;0.000000;0.000002;3.102043;
OMP+MPI;1;1;3.058584;0.005579;0.000031;3.234227;
OMP+MPI;1;2;3.743605;0.005932;0.000023;3.929740;
OMP+MPI;1;4;4.359714;0.007703;0.000196;4.573762;
OMP+MPI;1;8;5.631577;0.016335;0.000258;5.927848;
OMP+MPI;2;1;3.202438;0.005509;0.000489;3.384374;
OMP+MPI;2;2;3.773981;0.006462;0.000359;3.960385;
OMP+MPI;2;4;4.377529;0.008137;0.000398;4.586202;
OMP+MPI;2;8;5.651102;0.011929;0.000705;5.933696;
OMP+MPI;4;1;3.333940;0.005501;0.000757;3.509548;
OMP+MPI;4;2;3.746104;0.006466;0.000464;3.933911;
OMP+MPI;4;4;4.393898;0.007419;0.000392;4.601764;
OMP+MPI;4;8;5.616108;0.041035;0.000763;5.922726;
OMP+MPI;8;1;3.065704;0.005381;0.000962;3.245576;
OMP+MPI;8;2;3.729283;0.006147;0.000689;3.917251;
OMP+MPI;8;4;4.370401;0.008228;0.000798;4.581125;
OMP+MPI;8;8;5.643139;0.008960;0.000626;5.940413;
OMP+MPI;16;1;3.082564;0.005509;0.001708;3.261495;
OMP+MPI;16;2;3.718411;0.006379;0.001200;3.906162;
OMP+MPI;16;4;4.629724;0.007505;0.000858;4.840976;
OMP+MPI;16;8;5.650554;0.011150;0.000988;5.941096;
Sequential;0;0;3.080697;0.000000;0.000003;3.080916;
OMP+MPI;1;1;3.128102;0.005453;0.000032;3.306291;
OMP+MPI;1;2;3.946320;0.006274;0.000022;4.133093;
OMP+MPI;1;4;4.380344;0.007156;0.000132;4.587373;
OMP+MPI;1;8;5.621094;0.011269;0.000422;5.924698;
OMP+MPI;2;1;3.361212;0.005709;0.000490;3.541495;
OMP+MPI;2;2;3.904157;0.006140;0.000257;4.089611;
OMP+MPI;2;4;4.390255;0.007548;0.000354;4.597644;
OMP+MPI;2;8;5.615012;0.010643;0.000398;5.902030;
OMP+MPI;4;1;3.073490;0.005579;0.000491;3.251393;
OMP+MPI;4;2;3.725485;0.006508;0.000454;3.913187;
OMP+MPI;4;4;4.393138;0.007392;0.000484;4.598675;
OMP+MPI;4;8;5.675976;0.008629;0.000452;5.971714;
OMP+MPI;8;1;3.183035;0.005433;0.001408;3.361109;
OMP+MPI;8;2;3.757295;0.006660;0.001420;3.946905;
OMP+MPI;8;4;4.513402;0.009242;0.000687;4.719814;
OMP+MPI;8;8;5.632489;0.018482;0.000601;5.929256;
OMP+MPI;16;1;3.098588;0.005661;0.001511;3.279187;
OMP+MPI;16;2;3.788192;0.005846;0.000993;3.973445;
OMP+MPI;16;4;4.396370;0.007667;0.001174;4.607404;
OMP+MPI;16;8;5.640844;0.010482;0.000841;5.930557;
Sequential;0;0;3.079956;0.000000;0.000001;3.080241;
OMP+MPI;1;1;3.121255;0.005689;0.000034;3.298745;
OMP+MPI;1;2;3.765659;0.005818;0.000024;3.950648;
OMP+MPI;1;4;4.386946;0.007331;0.000215;4.595397;
OMP+MPI;1;8;5.719468;0.010981;0.000636;6.017253;
OMP+MPI;2;1;3.091068;0.005542;0.000341;3.268405;
OMP+MPI;2;2;3.722608;0.005782;0.000410;3.907092;
OMP+MPI;2;4;4.415427;0.008308;0.000389;4.626172;
OMP+MPI;2;8;5.760307;0.011225;0.000874;6.070486;
OMP+MPI;4;1;3.095468;0.005519;0.000485;3.274082;
OMP+MPI;4;2;3.722295;0.005957;0.000396;3.909373;
OMP+MPI;4;4;4.354325;0.008026;0.000745;4.564646;
OMP+MPI;4;8;5.968023;0.078635;0.002240;6.337775;
OMP+MPI;8;1;3.448372;0.005707;0.000843;3.642356;
OMP+MPI;8;2;3.774637;0.006064;0.000554;3.960811;
OMP+MPI;8;4;4.419462;0.007578;0.000668;4.627892;
OMP+MPI;8;8;5.636900;0.015768;0.000860;5.908477;
OMP+MPI;16;1;3.138742;0.005391;0.001935;3.318836;
OMP+MPI;16;2;3.742390;0.005918;0.001103;3.927864;
OMP+MPI;16;4;4.379178;0.007713;0.001039;4.590056;
OMP+MPI;16;8;5.612357;0.029458;0.001305;5.901610;
