Sequential;0;0;3.170459;0.000000;0.000001;3.170766;
OMP+MPI;1;1;3.101176;0.005640;0.000032;3.376626;
OMP+MPI;1;2;3.732236;0.006435;0.000026;4.016001;
OMP+MPI;1;4;4.517651;0.007826;0.000175;4.820745;
OMP+MPI;1;8;5.709230;0.020305;0.000366;6.098873;
OMP+MPI;2;1;3.063464;0.005389;0.000500;3.337095;
OMP+MPI;2;2;3.704569;0.006300;0.000308;3.984595;
OMP+MPI;2;4;4.338928;0.007239;0.000303;4.634013;
OMP+MPI;2;8;5.723836;0.010543;0.000447;6.097135;
OMP+MPI;4;1;3.097171;0.005541;0.000398;3.370816;
OMP+MPI;4;2;3.743209;0.006014;0.000552;4.023082;
OMP+MPI;4;4;4.336672;0.007832;0.000549;4.631868;
OMP+MPI;4;8;5.691742;0.047317;0.001070;6.096874;
OMP+MPI;8;1;3.063875;0.005513;0.001376;3.340118;
OMP+MPI;8;2;3.713296;0.006431;0.000977;3.992894;
OMP+MPI;8;4;4.399185;0.007845;0.000709;4.694157;
OMP+MPI;8;8;5.849582;0.080117;0.000638;6.289450;
OMP+MPI;16;1;3.044993;0.005584;0.001834;3.321631;
OMP+MPI;16;2;3.721387;0.005862;0.001093;3.999577;
OMP+MPI;16;4;4.330959;0.007616;0.000960;4.625533;
OMP+MPI;16;8;5.701309;0.010071;0.000822;6.067727;
Sequential;0;0;3.077380;0.000000;0.000001;3.077680;
OMP+MPI;1;1;3.049394;0.005725;0.000035;3.324879;
OMP+MPI;1;2;3.732897;0.006371;0.000025;4.014615;
OMP+MPI;1;4;4.369821;0.007922;0.000504;4.664231;
OMP+MPI;1;8;5.690250;0.022621;0.000255;6.083141;
OMP+MPI;2;1;3.120062;0.005860;0.000347;3.397179;
OMP+MPI;2;2;3.837831;0.006294;0.000258;4.116169;
OMP+MPI;2;4;4.381142;0.007596;0.000262;4.677515;
OMP+MPI;2;8;5.856405;0.114319;0.000379;6.308276;
OMP+MPI;4;1;3.202424;0.005813;0.000581;3.479817;
OMP+MPI;4;2;3.790940;0.006386;0.000531;4.072442;
OMP+MPI;4;4;4.404111;0.007821;0.000378;4.707546;
OMP+MPI;4;8;5.684858;0.010010;0.000457;6.109059;
OMP+MPI;8;1;3.116502;0.005564;0.000924;3.393516;
OMP+MPI;8;2;3.755609;0.005854;0.000756;4.033418;
OMP+MPI;8;4;4.357064;0.007744;0.000766;4.653188;
OMP+MPI;8;8;5.702412;0.011753;0.000589;6.108823;
OMP+MPI;16;1;3.067449;0.005400;0.001712;3.351159;
OMP+MPI;16;2;3.702243;0.006009;0.001026;3.982504;
OMP+MPI;16;4;4.416447;0.007750;0.000723;4.715981;
OMP+MPI;16;8;6.054241;0.022814;0.001057;6.453511;
Sequential;0;0;3.142105;0.000000;0.000002;3.142318;
OMP+MPI;1;1;3.495826;0.005465;0.000032;3.771783;
OMP+MPI;1;2;3.709088;0.005738;0.000046;3.989797;
OMP+MPI;1;4;4.412032;0.008146;0.000411;4.706810;
OMP+MPI;1;8;5.715278;0.011643;0.000459;6.132245;
OMP+MPI;2;1;3.180313;0.005576;0.000300;3.457525;
OMP+MPI;2;2;3.731186;0.005909;0.000235;4.017693;
OMP+MPI;2;4;4.383452;0.007472;0.000249;4.678751;
OMP+MPI;2;8;5.715334;0.011078;0.001044;6.137493;
OMP+MPI;4;1;3.478209;0.005758;0.001030;3.758874;
OMP+MPI;4;2;3.771006;0.005896;0.000535;4.050967;
OMP+MPI;4;4;4.389438;0.007516;0.000483;4.686110;
OMP+MPI;4;8;5.717483;0.009980;0.000560;6.098151;
OMP+MPI;8;1;3.139679;0.005450;0.000969;3.418221;
OMP+MPI;8;2;4.052708;0.006135;0.000662;4.331651;
OMP+MPI;8;4;4.377757;0.008479;0.000946;4.679192;
OMP+MPI;8;8;5.697110;0.010093;0.000918;6.081576;
OMP+MPI;16;1;3.115504;0.005470;0.001274;3.390748;
OMP+MPI;16;2;3.785098;0.005921;0.001033;4.068135;
OMP+MPI;16;4;4.410217;0.007941;0.001119;4.705142;
OMP+MPI;16;8;5.688270;0.019495;0.000891;6.079148;
Sequential;0;0;3.070566;0.000000;0.000001;3.070883;
OMP+MPI;1;1;3.197922;0.005530;0.000032;3.478196;
OMP+MPI;1;2;3.863448;0.006029;0.000027;4.142051;
OMP+MPI;1;4;4.386097;0.007447;0.000143;4.684369;
OMP+MPI;1;8;5.727436;0.011329;0.001121;6.108724;
OMP+MPI;2;1;3.064339;0.005446;0.000351;3.339162;
OMP+MPI;2;2;3.891127;0.006895;0.000309;4.195970;
OMP+MPI;2;4;4.453009;0.007806;0.000694;4.746710;
OMP+MPI;2;8;5.745877;0.014179;0.000638;6.127920;
OMP+MPI;4;1;3.073103;0.005668;0.000411;3.352144;
OMP+MPI;4;2;3.778227;0.005848;0.000494;4.059527;
OMP+MPI;4;4;4.421163;0.007799;0.000327;4.717857;
OMP+MPI;4;8;5.722586;0.011391;0.000633;6.106218;
OMP+MPI;8;1;3.333592;0.005512;0.001077;3.613455;
OMP+MPI;8;2;3.759264;0.005704;0.000673;4.040685;
OMP+MPI;8;4;4.403366;0.008106;0.000577;4.701794;
OMP+MPI;8;8;5.733017;0.034161;0.000746;6.139551;
OMP+MPI;16;1;3.110892;0.005497;0.000785;3.387518;
OMP+MPI;16;2;3.747893;0.005997;0.000968;4.028544;
OMP+MPI;16;4;4.455825;0.008112;0.000789;4.778263;
OMP+MPI;16;8;5.831244;0.011410;0.000878;6.239782;
