Sequential;0;0;0.001310;0.000000;0.000000;0.001548;
OMP+MPI;1;1;0.001173;0.000028;0.000019;0.001407;
OMP+MPI;1;2;0.001343;0.000251;0.000084;0.001827;
OMP+MPI;1;4;0.001386;0.000652;0.000193;0.002272;
OMP+MPI;1;8;0.001348;0.001896;0.000330;0.003472;
OMP+MPI;2;1;0.001169;0.000027;0.000136;0.001526;
OMP+MPI;2;2;0.001276;0.000388;0.000253;0.001969;
OMP+MPI;2;4;0.001375;0.000701;0.000301;0.002395;
OMP+MPI;2;8;0.001452;0.001364;0.000402;0.003166;
OMP+MPI;4;1;0.001173;0.000028;0.000372;0.001762;
OMP+MPI;4;2;0.001273;0.000376;0.000439;0.002125;
OMP+MPI;4;4;0.001351;0.000719;0.000326;0.002462;
OMP+MPI;4;8;0.001873;0.001669;0.000513;0.004045;
OMP+MPI;8;1;0.001180;0.000028;0.000481;0.001887;
OMP+MPI;8;2;0.001347;0.000224;0.000695;0.002456;
OMP+MPI;8;4;0.001387;0.000766;0.000520;0.002684;
OMP+MPI;8;8;0.001441;0.002172;0.000700;0.004222;
OMP+MPI;16;1;0.001165;0.000030;0.000821;0.002211;
OMP+MPI;16;2;0.001228;0.000230;0.001121;0.002741;
OMP+MPI;16;4;0.001377;0.000681;0.000846;0.002974;
OMP+MPI;16;8;0.001386;0.002032;0.001044;0.004336;
Sequential;0;0;0.001327;0.000000;0.000000;0.001530;
OMP+MPI;1;1;0.001168;0.000028;0.000018;0.001402;
OMP+MPI;1;2;0.001375;0.000269;0.000072;0.001875;
OMP+MPI;1;4;0.001374;0.000621;0.000182;0.002239;
OMP+MPI;1;8;0.001848;0.001225;0.000270;0.003295;
OMP+MPI;2;1;0.001163;0.000028;0.000135;0.001514;
OMP+MPI;2;2;0.001291;0.000253;0.000230;0.001964;
OMP+MPI;2;4;0.001364;0.000667;0.000275;0.002352;
OMP+MPI;2;8;0.001910;0.001466;0.000383;0.003686;
OMP+MPI;4;1;0.001180;0.000028;0.000545;0.001951;
OMP+MPI;4;2;0.001265;0.000195;0.000394;0.002043;
OMP+MPI;4;4;0.001368;0.000709;0.000356;0.002503;
OMP+MPI;4;8;0.001426;0.001604;0.000493;0.003450;
OMP+MPI;8;1;0.001157;0.000028;0.000519;0.001903;
OMP+MPI;8;2;0.001444;0.000511;0.000755;0.002654;
OMP+MPI;8;4;0.001339;0.000905;0.000497;0.002795;
OMP+MPI;8;8;0.001426;0.002276;0.000899;0.004356;
OMP+MPI;16;1;0.001184;0.000030;0.000784;0.002199;
OMP+MPI;16;2;0.001344;0.000253;0.001029;0.002827;
OMP+MPI;16;4;0.001359;0.000785;0.000830;0.003009;
OMP+MPI;16;8;0.001441;0.001960;0.001071;0.004400;
Sequential;0;0;0.001339;0.000000;0.000000;0.001545;
OMP+MPI;1;1;0.001191;0.000028;0.000018;0.001425;
OMP+MPI;1;2;0.001232;0.000232;0.000075;0.001680;
OMP+MPI;1;4;0.001392;0.000984;0.000153;0.002612;
OMP+MPI;1;8;0.001412;0.001702;0.000293;0.003361;
OMP+MPI;2;1;0.001237;0.000030;0.000137;0.001608;
OMP+MPI;2;2;0.001278;0.000225;0.000243;0.001946;
OMP+MPI;2;4;0.001369;0.000647;0.000296;0.002346;
OMP+MPI;2;8;0.001461;0.001899;0.000424;0.003705;
OMP+MPI;4;1;0.001180;0.000030;0.000402;0.001808;
OMP+MPI;4;2;0.001292;0.000289;0.000354;0.002084;
OMP+MPI;4;4;0.001342;0.000790;0.000416;0.002546;
OMP+MPI;4;8;0.002220;0.001793;0.000556;0.004522;
OMP+MPI;8;1;0.001180;0.000028;0.000617;0.002046;
OMP+MPI;8;2;0.001248;0.000401;0.000694;0.002399;
OMP+MPI;8;4;0.001362;0.000840;0.000574;0.002768;
OMP+MPI;8;8;0.001515;0.002170;0.000718;0.004332;
OMP+MPI;16;1;0.001163;0.000029;0.000860;0.002247;
OMP+MPI;16;2;0.001451;0.000266;0.000935;0.002823;
OMP+MPI;16;4;0.001361;0.000977;0.000844;0.003156;
OMP+MPI;16;8;0.001446;0.001790;0.000998;0.004169;
Sequential;0;0;0.001400;0.000000;0.000001;0.001612;
OMP+MPI;1;1;0.001184;0.000027;0.000018;0.001421;
OMP+MPI;1;2;0.001273;0.000277;0.000071;0.001772;
OMP+MPI;1;4;0.001343;0.000697;0.000204;0.002285;
OMP+MPI;1;8;0.001889;0.001321;0.000280;0.003439;
OMP+MPI;2;1;0.001169;0.000033;0.000158;0.001549;
OMP+MPI;2;2;0.001354;0.000240;0.000332;0.002128;
OMP+MPI;2;4;0.001341;0.000715;0.000280;0.002364;
OMP+MPI;2;8;0.001423;0.001495;0.000399;0.003256;
OMP+MPI;4;1;0.001345;0.000035;0.000297;0.001901;
OMP+MPI;4;2;0.001335;0.000282;0.000338;0.002106;
OMP+MPI;4;4;0.001330;0.000780;0.000433;0.002498;
OMP+MPI;4;8;0.001521;0.001789;0.000505;0.003757;
OMP+MPI;8;1;0.001174;0.000028;0.000435;0.001833;
OMP+MPI;8;2;0.001383;0.000330;0.000694;0.002605;
OMP+MPI;8;4;0.001349;0.000783;0.000553;0.002677;
OMP+MPI;8;8;0.001511;0.001771;0.000701;0.003882;
OMP+MPI;16;1;0.001243;0.000031;0.001115;0.002590;
OMP+MPI;16;2;0.001275;0.000287;0.001015;0.002692;
OMP+MPI;16;4;0.001478;0.000827;0.000894;0.003172;
OMP+MPI;16;8;0.001408;0.002164;0.001008;0.004591;
