Sequential;0;0;0.001380;0.000000;0.001653;
Sequential;0;0;0.001538;0.000000;0.001739;
Sequential;0;0;0.001545;0.000001;0.001745;
Sequential;0;0;0.001639;0.000000;0.001856;
