Sequential;0;0;3.166457;0.000001;3.166878;
Sequential;0;0;3.160155;0.000001;3.160468;
Sequential;0;0;3.169443;0.000002;3.169720;
Sequential;0;0;3.187475;0.000002;3.187774;
