Sequential;0;0;0.000937;0.000000;0.001146;
Sequential;0;0;0.001060;0.000000;0.001274;
Sequential;0;0;0.001022;0.000000;0.001217;
Sequential;0;0;0.001077;0.000001;0.001278;
