Sequential;0;0;0.054815;0.000000;0.055117;
Sequential;0;0;0.059281;0.000000;0.059576;
Sequential;0;0;0.059382;0.000000;0.059664;
Sequential;0;0;0.059887;0.000001;0.060197;
