Sequential;0;0;0.069483;0.000000;0.069787;
Sequential;0;0;0.061461;0.000000;0.061757;
Sequential;0;0;0.073907;0.000001;0.074181;
Sequential;0;0;0.060086;0.000000;0.060388;
