Sequential;0;0;0.001186;0.000000;0.001411;
Sequential;0;0;0.001293;0.000000;0.001502;
Sequential;0;0;0.001349;0.000001;0.001572;
Sequential;0;0;0.001255;0.000000;0.001461;
