Sequential;0;0;3.262895;0.000001;3.263194;
Sequential;0;0;3.101726;0.000002;3.102043;
Sequential;0;0;3.080697;0.000003;3.080916;
Sequential;0;0;3.079956;0.000001;3.080241;
