Sequential;0;0;0.001310;0.000000;0.001548;
Sequential;0;0;0.001327;0.000000;0.001530;
Sequential;0;0;0.001339;0.000000;0.001545;
Sequential;0;0;0.001400;0.000001;0.001612;
