Sequential;0;0;3.170459;0.000001;3.170766;
Sequential;0;0;3.077380;0.000001;3.077680;
Sequential;0;0;3.142105;0.000002;3.142318;
Sequential;0;0;3.070566;0.000001;3.070883;
