Sequential;0;0;3.166457;0.000000;0.000001;3.166878;
OMP+MPI;1;1;3.263255;0.006547;0.000035;3.625173;
OMP+MPI;1;2;4.044337;0.006346;0.000030;4.409002;
OMP+MPI;1;4;4.523292;0.008166;0.000524;4.898333;
OMP+MPI;1;8;5.781382;0.070709;0.000799;6.294661;
OMP+MPI;2;1;3.145579;0.005559;0.000519;3.506768;
OMP+MPI;2;2;3.829797;0.006156;0.000236;4.190466;
OMP+MPI;2;4;4.472451;0.008091;0.000375;4.843894;
OMP+MPI;2;8;5.786009;0.011804;0.001249;6.273521;
OMP+MPI;4;1;3.170739;0.005590;0.000354;3.527600;
OMP+MPI;4;2;3.855649;0.005824;0.000391;4.217360;
OMP+MPI;4;4;4.509408;0.008316;0.000587;4.885525;
OMP+MPI;4;8;5.920590;0.010878;0.000574;6.372218;
OMP+MPI;8;1;3.170698;0.005433;0.001386;3.531031;
OMP+MPI;8;2;3.809012;0.006160;0.000785;4.167670;
OMP+MPI;8;4;4.495423;0.007621;0.000523;4.879700;
OMP+MPI;8;8;5.787646;0.009259;0.000560;6.241948;
OMP+MPI;16;1;3.192721;0.005380;0.001659;3.549367;
OMP+MPI;16;2;3.783987;0.005765;0.001087;4.147018;
OMP+MPI;16;4;4.445537;0.007717;0.000894;4.821230;
OMP+MPI;16;8;5.776464;0.011038;0.000924;6.249669;
Sequential;0;0;3.160155;0.000000;0.000001;3.160468;
OMP+MPI;1;1;3.124030;0.005412;0.000031;3.481425;
OMP+MPI;1;2;3.833386;0.005801;0.000033;4.193987;
OMP+MPI;1;4;4.492928;0.007960;0.000506;4.869755;
OMP+MPI;1;8;5.902224;0.012398;0.000685;6.357768;
OMP+MPI;2;1;3.146095;0.005418;0.000417;3.505188;
OMP+MPI;2;2;3.796699;0.006323;0.000251;4.158245;
OMP+MPI;2;4;4.524070;0.008421;0.000628;4.900869;
OMP+MPI;2;8;5.782094;0.009235;0.000589;6.243010;
OMP+MPI;4;1;3.345619;0.005419;0.000497;3.705645;
OMP+MPI;4;2;3.840654;0.006760;0.000690;4.202734;
OMP+MPI;4;4;4.470491;0.009440;0.000548;4.843268;
OMP+MPI;4;8;5.768708;0.010788;0.000459;6.231810;
OMP+MPI;8;1;3.289590;0.005406;0.000907;3.646847;
OMP+MPI;8;2;3.843285;0.006187;0.000628;4.204934;
OMP+MPI;8;4;4.491087;0.008164;0.000715;4.862991;
OMP+MPI;8;8;5.824901;0.011160;0.000672;6.296593;
OMP+MPI;16;1;3.431697;0.005493;0.001518;3.798370;
OMP+MPI;16;2;3.827468;0.006264;0.001325;4.191883;
OMP+MPI;16;4;4.489045;0.007732;0.001108;4.861975;
OMP+MPI;16;8;5.765981;0.034344;0.000935;6.219496;
Sequential;0;0;3.169443;0.000000;0.000002;3.169720;
OMP+MPI;1;1;3.139155;0.005427;0.000031;3.499581;
OMP+MPI;1;2;3.855984;0.006225;0.000028;4.216376;
OMP+MPI;1;4;4.446286;0.008241;0.000531;4.818910;
OMP+MPI;1;8;5.762344;0.009150;0.000288;6.242645;
OMP+MPI;2;1;3.274369;0.005413;0.000488;3.635870;
OMP+MPI;2;2;3.800850;0.005956;0.000308;4.162302;
OMP+MPI;2;4;4.458829;0.008108;0.000676;4.834782;
OMP+MPI;2;8;5.736690;0.059930;0.000335;6.217961;
OMP+MPI;4;1;3.491801;0.005452;0.000481;3.852020;
OMP+MPI;4;2;3.797330;0.005825;0.000453;4.159148;
OMP+MPI;4;4;4.512269;0.007982;0.000656;4.881921;
OMP+MPI;4;8;5.773229;0.010567;0.000446;6.236777;
OMP+MPI;8;1;3.213159;0.005584;0.000923;3.574536;
OMP+MPI;8;2;3.856752;0.005807;0.000799;4.219852;
OMP+MPI;8;4;4.547713;0.008150;0.000537;4.926944;
OMP+MPI;8;8;5.732424;0.065438;0.000820;6.237352;
OMP+MPI;16;1;3.202831;0.005413;0.001769;3.566117;
OMP+MPI;16;2;3.893704;0.006716;0.001197;4.254153;
OMP+MPI;16;4;4.474947;0.007611;0.000755;4.849982;
OMP+MPI;16;8;5.749130;0.018767;0.000861;6.224384;
Sequential;0;0;3.187475;0.000000;0.000002;3.187774;
OMP+MPI;1;1;3.375824;0.005452;0.000030;3.732474;
OMP+MPI;1;2;3.817697;0.006124;0.000025;4.179222;
OMP+MPI;1;4;4.491800;0.007823;0.000525;4.862123;
OMP+MPI;1;8;5.771302;0.010254;0.000404;6.213578;
OMP+MPI;2;1;3.185254;0.005515;0.000521;3.545320;
OMP+MPI;2;2;3.799765;0.005971;0.000239;4.162104;
OMP+MPI;2;4;4.442471;0.007391;0.000316;4.816183;
OMP+MPI;2;8;5.827010;0.011433;0.000449;6.269548;
OMP+MPI;4;1;3.180196;0.005399;0.000346;3.541796;
OMP+MPI;4;2;3.800729;0.005820;0.000450;4.163585;
OMP+MPI;4;4;4.456785;0.007660;0.000413;4.835401;
OMP+MPI;4;8;5.783702;0.010781;0.000638;6.242487;
OMP+MPI;8;1;3.155187;0.005458;0.000931;3.518276;
OMP+MPI;8;2;4.005529;0.006510;0.000908;4.369692;
OMP+MPI;8;4;4.498480;0.007781;0.000740;4.870861;
OMP+MPI;8;8;5.752637;0.011253;0.001026;6.223722;
OMP+MPI;16;1;3.164806;0.005393;0.001829;3.524851;
OMP+MPI;16;2;3.810723;0.006267;0.001427;4.174815;
OMP+MPI;16;4;4.457331;0.007883;0.000949;4.832100;
OMP+MPI;16;8;5.798773;0.010594;0.001079;6.274887;
