Sequential;0;0;0.054815;0.000000;0.000000;0.055117;
OMP+MPI;1;1;0.062171;0.000362;0.000032;0.069827;
OMP+MPI;1;2;0.065966;0.001842;0.000027;0.076742;
OMP+MPI;1;4;0.086975;0.005183;0.000415;0.103168;
OMP+MPI;1;8;0.121825;0.016223;0.000213;0.151763;
OMP+MPI;2;1;0.051018;0.000399;0.000432;0.059133;
OMP+MPI;2;2;0.059031;0.004407;0.000367;0.069921;
OMP+MPI;2;4;0.086339;0.001881;0.000524;0.096907;
OMP+MPI;2;8;0.119832;0.010739;0.000573;0.145564;
OMP+MPI;4;1;0.051128;0.000373;0.000473;0.057256;
OMP+MPI;4;2;0.055854;0.001841;0.000575;0.066098;
OMP+MPI;4;4;0.074853;0.006810;0.000473;0.090680;
OMP+MPI;4;8;0.108500;0.015475;0.000432;0.136857;
OMP+MPI;8;1;0.055061;0.000398;0.000869;0.062118;
OMP+MPI;8;2;0.066363;0.002957;0.001084;0.079047;
OMP+MPI;8;4;0.084908;0.001971;0.000704;0.100016;
OMP+MPI;8;8;0.100799;0.024158;0.000581;0.139377;
OMP+MPI;16;1;0.055321;0.000399;0.000990;0.062456;
OMP+MPI;16;2;0.057230;0.001367;0.001117;0.066937;
OMP+MPI;16;4;0.076032;0.003143;0.000805;0.088983;
OMP+MPI;16;8;0.109490;0.019522;0.001294;0.145354;
Sequential;0;0;0.059281;0.000000;0.000000;0.059576;
OMP+MPI;1;1;0.054830;0.000339;0.000028;0.060334;
OMP+MPI;1;2;0.057635;0.001099;0.000032;0.066898;
OMP+MPI;1;4;0.093173;0.001589;0.000151;0.108155;
OMP+MPI;1;8;0.123265;0.013297;0.000306;0.147514;
OMP+MPI;2;1;0.056278;0.000417;0.000179;0.062841;
OMP+MPI;2;2;0.067787;0.001191;0.000351;0.077043;
OMP+MPI;2;4;0.079345;0.004761;0.000568;0.094993;
OMP+MPI;2;8;0.129346;0.006585;0.000325;0.149035;
OMP+MPI;4;1;0.050290;0.000377;0.000485;0.056789;
OMP+MPI;4;2;0.056796;0.001202;0.000431;0.065834;
OMP+MPI;4;4;0.076816;0.001697;0.000587;0.091963;
OMP+MPI;4;8;0.114008;0.007405;0.000395;0.136656;
OMP+MPI;8;1;0.054309;0.000441;0.000827;0.064708;
OMP+MPI;8;2;0.061422;0.000962;0.000709;0.071419;
OMP+MPI;8;4;0.083773;0.001798;0.000528;0.098992;
OMP+MPI;8;8;0.112948;0.019089;0.000557;0.149837;
OMP+MPI;16;1;0.052360;0.000384;0.001547;0.059668;
OMP+MPI;16;2;0.056863;0.001381;0.001268;0.066392;
OMP+MPI;16;4;0.073594;0.006425;0.001187;0.090514;
OMP+MPI;16;8;0.114099;0.014564;0.000889;0.146612;
Sequential;0;0;0.059382;0.000000;0.000000;0.059664;
OMP+MPI;1;1;0.052874;0.000401;0.000032;0.061864;
OMP+MPI;1;2;0.060739;0.001159;0.000030;0.071546;
OMP+MPI;1;4;0.077247;0.006334;0.000405;0.094274;
OMP+MPI;1;8;0.112702;0.013626;0.000401;0.141059;
OMP+MPI;2;1;0.055251;0.000364;0.000307;0.061486;
OMP+MPI;2;2;0.058369;0.001996;0.000233;0.068158;
OMP+MPI;2;4;0.081970;0.006241;0.000391;0.099494;
OMP+MPI;2;8;0.111378;0.015507;0.000460;0.142399;
OMP+MPI;4;1;0.049355;0.000381;0.000395;0.056066;
OMP+MPI;4;2;0.057565;0.002002;0.000469;0.066893;
OMP+MPI;4;4;0.075310;0.004174;0.000655;0.090565;
OMP+MPI;4;8;0.107663;0.017860;0.000430;0.141323;
OMP+MPI;8;1;0.052189;0.000382;0.000517;0.058859;
OMP+MPI;8;2;0.063043;0.000953;0.000700;0.072031;
OMP+MPI;8;4;0.080866;0.002281;0.000770;0.097552;
OMP+MPI;8;8;0.119628;0.010657;0.000626;0.144754;
OMP+MPI;16;1;0.054426;0.000402;0.001680;0.061884;
OMP+MPI;16;2;0.056563;0.001413;0.001058;0.066946;
OMP+MPI;16;4;0.075962;0.002154;0.001036;0.093355;
OMP+MPI;16;8;0.118568;0.006018;0.000819;0.143913;
Sequential;0;0;0.059887;0.000000;0.000001;0.060197;
OMP+MPI;1;1;0.054915;0.000409;0.000029;0.061957;
OMP+MPI;1;2;0.056600;0.001503;0.000025;0.065269;
OMP+MPI;1;4;0.077915;0.006477;0.000387;0.095095;
OMP+MPI;1;8;0.133092;0.002773;0.000250;0.147923;
OMP+MPI;2;1;0.049493;0.000357;0.000546;0.055690;
OMP+MPI;2;2;0.055520;0.001459;0.000403;0.065672;
OMP+MPI;2;4;0.080286;0.001760;0.000336;0.096139;
OMP+MPI;2;8;0.130908;0.005725;0.000424;0.148855;
OMP+MPI;4;1;0.052747;0.000377;0.000398;0.058599;
OMP+MPI;4;2;0.059894;0.001247;0.000534;0.070558;
OMP+MPI;4;4;0.081060;0.001944;0.000572;0.095937;
OMP+MPI;4;8;0.107250;0.018029;0.000409;0.139017;
OMP+MPI;8;1;0.050566;0.000370;0.001074;0.057179;
OMP+MPI;8;2;0.060351;0.001191;0.000705;0.075763;
OMP+MPI;8;4;0.085914;0.007921;0.000726;0.105609;
OMP+MPI;8;8;0.118343;0.004412;0.000548;0.139085;
OMP+MPI;16;1;0.056292;0.000414;0.000951;0.063220;
OMP+MPI;16;2;0.057519;0.001219;0.000866;0.067564;
OMP+MPI;16;4;0.077504;0.004399;0.000864;0.094293;
OMP+MPI;16;8;0.124922;0.003618;0.000973;0.143149;
